4806433,'4994551', '0.8325161', '4806433', '0.8325173', '5422022', '0.8325178', '5773393', '0.8325224', '5275748', '0.8325262'
5273739,'4211857', '0.83247036', '4820800', '0.832471', '5558854', '0.8324736', '5273739', '0.8324797', '4639428', '0.83248025'
5725503,'5725503', '0.8324976', '4505414', '0.83249784', '5147302', '0.8324985', '5476452', '0.8325032', '5871473', '0.8325084'
5329365,'5745184', '0.83249575', '5924043', '0.8324965', '5329365', '0.832498', '4569044', '0.83250576', '5841474', '0.8325141'
5467209,'5467209', '0.8325137', '5671030', '0.83251524', '3665241', '0.8325168', '5239398', '0.8325255', '4362766', '0.8325221'
4985401,'5543224', '0.8324896', '5148806', '0.83249', '5716251', '0.8324915', '5126518', '0.8324968', '4985401', '0.83250135'
5884114,'4716418', '0.83252555', '5284148', '0.8325304', '5884114', '0.83253443', '5620480', '0.83252597', '5877786', '0.83252734'
5685878,'5685878', '0.8325107', '5514108', '0.83251214', '5795325', '0.83251655', '5703632', '0.8325217', '5620451', '0.8325252'
5147377,'5725503', '0.8325133', '5147377', '0.83252513', '4505414', '0.8325166', '5147302', '0.8325189', '5871473', '0.8325148'
5755736,'4310879', '0.8316863', '5724537', '0.8317228', '5755736', '0.83174205', '5471592', '0.8318833', '5403352', '0.8318636'
4760312,'4760312', '0.83246034', '5116812', '0.8324607', '5762773', '0.8324623', '4141697', '0.8324725', '5851734', '0.8324832'
5280299,'5419340', '0.832524', '5280299', '0.8325258', '5514108', '0.8325259', '5850238', '0.8325332', '5282821', '0.83252627'
4322073,'5898671', '0.8325014', '4663777', '0.83250207', '4322073', '0.83250445', '4541043', '0.83251053', '4071891', '0.83251005'
5514558,'5514558', '0.8325317', '4656253', '0.83253175', '4689299', '0.8325321', '5869050', '0.83253604', '4885236', '0.8325391'
5778889,'4555244', '0.8324952', '5853518', '0.83249557', '5778889', '0.8324992', '4876051', '0.83250487', '5197957', '0.8324969'
5284484,'5979667', '0.81653965', '5100429', '0.8324694', '5284484', '0.82501155', '5904680', '0.81933403', '5674238', '0.83244836'
5997507,'5997507', '0.83251387', '5792142', '0.83252335', '4785810', '0.83251405', '5554124', '0.8325187', '5713854', '0.83251464'
4286082,'4022740', '0.8325242', '4286082', '0.83252615', '4186118', '0.8325264', '4420584', '0.8325277', '4822770', '0.83253205'
4913897,'4772392', '0.8324934', '4913897', '0.8324954', '5670614', '0.8324999', '4077896', '0.83250034', '3797494', '0.83250076'
5535325,'5535325', '0.83251566', '4318173', '0.83252126', '5943653', '0.832521', '5428731', '0.832516', '5299125', '0.83251745'
5959357,'3982147', '0.8325056', '5959357', '0.8325083', '5122739', '0.8325086', '5781701', '0.83250934', '4415839', '0.83252066'
4331644,'4276151', '0.83250993', '4661467', '0.8325121', '4331644', '0.8325126', '4287166', '0.8325157', '4961836', '0.83252156'
5706472,'5706472', '0.8325246', '5163148', '0.8325256', '5230063', '0.8325255', '5201010', '0.8325281', '5404440', '0.83252907'
5145819,'5145819', '0.83251375', '5972891', '0.83251506', '5684192', '0.8325244', '5472954', '0.83252144', '4317310', '0.83251446'
5277191,'5277191', '0.8325109', '5552912', '0.8325116', '5688266', '0.8325136', '4560997', '0.8325155', '3939654', '0.8325243'
5552912,'5552912', '0.8325157', '4900933', '0.8325239', '4699498', '0.8325246', '4560997', '0.8325251', '4438333', '0.83253384'
5134418,'5134418', '0.8325106', '5901145', '0.8325109', '4472781', '0.8325134', '5396565', '0.8325156', '4817002', '0.8325241'
5093311,'5093311', '0.8324924', '5643838', '0.8324935', '5000113', '0.8324977', '5635790', '0.8325125', '5872401', '0.8325022'
4139218,'4139218', '0.8325201', '3953655', '0.8325252', '5807973', '0.83252037', '5756584', '0.8325257', '3645992', '0.8325264'
5637856,'5243340', '0.8325281', '4432082', '0.83252954', '5637856', '0.83253056', '5365605', '0.83252925', '5457560', '0.8325359'
5856013,'4452887', '0.8325166', '4594224', '0.8325171', '5856013', '0.83252805', '3977959', '0.83252156', '5108786', '0.83251876'
5220490,'5897340', '0.8324779', '5220490', '0.83249557', '5733336', '0.83249784', '4920454', '0.8325095', '5336118', '0.8325099'
5386570,'5386570', '0.83251935', '4318173', '0.83251977', '5088031', '0.8325199', '5469556', '0.83252054', '4897781', '0.832525'
5686243,'5686243', '0.8300276', '5948899', '0.8307834', '5003054', '0.8324828', '5908926', '0.8324638', '5412087', '0.83245504'
5613136,'5613136', '0.83252597', '5826073', '0.83252674', '5630163', '0.8325316', '4823257', '0.8325309', '5301332', '0.8325287'
4904520,'5496603', '0.83250505', '4904520', '0.83250624', '4894280', '0.8325092', '5662978', '0.8325145', '5580920', '0.8325095'
5333316,'5333316', '0.8325093', '5936624', '0.83251095', '5369702', '0.8325153', '5345380', '0.8325113', '4835685', '0.83251566'
5955720,'4455633', '0.8325158', '4432082', '0.832516', '5955720', '0.8325183', '4747052', '0.83252037', '5302812', '0.8325277'
5471592,'5471592', '0.8325278', '4156908', '0.83252865', '5630163', '0.8325296', '5546592', '0.8325335', '4803618', '0.83253354'
5163091,'5163091', '0.8324956', '5754655', '0.832497', '5333186', '0.8325219', '4882675', '0.83252275', '5247564', '0.8325133'
5365605,'4935609', '0.83249277', '5365605', '0.8324942', '5119363', '0.8325097', '5258773', '0.8325017', '5302812', '0.8324942'
5708598,'5497354', '0.83250827', '5559450', '0.8325098', '5369609', '0.8325181', '5708598', '0.8325108', '4725975', '0.83251166'
5983973,'5983973', '0.83252543', '5876859', '0.83252656', '5554064', '0.8325271', '5002439', '0.83253294', '5443418', '0.83253443'
5045317,'4526938', '0.830694', '5045317', '0.8324581', '4138344', '0.83246976', '4919821', '0.8324717', '5032386', '0.83248615'
5805777,'5535325', '0.83251584', '5805777', '0.83252066', '5893117', '0.8325207', '5937394', '0.83252496', '5428731', '0.83252156'
5369251,'5632739', '0.83248204', '5369251', '0.8324867', '4818914', '0.8325227', '4560997', '0.832512', '5877786', '0.83249843'
5689353,'5689353', '0.8324869', '5533181', '0.8324871', '6009234', '0.83250314', '5826043', '0.8325097', '5758180', '0.83250326'
5286784,'5286784', '0.8325124', '4355073', '0.83251405', '4966941', '0.83251625', '5004782', '0.83252317', '5180777', '0.8325167'
5497502,'5634093', '0.83251303', '5497502', '0.8325145', '5195613', '0.8325132', '4421977', '0.8325218', '5406063', '0.8325142'
4995392,'5084713', '0.83249813', '4995392', '0.83251566', '5243861', '0.8325061', '5656125', '0.8325066', '4633274', '0.832502'
5116812,'5116812', '0.8325114', '4886934', '0.8325122', '5762773', '0.8325149', '4141697', '0.83252126', '5851734', '0.83252174'
5671030,'5467209', '0.8325137', '5671030', '0.83251417', '3665241', '0.8325148', '5635790', '0.83252287', '4362766', '0.83252466'
5393676,'4444605', '0.83250564', '5393676', '0.8325082', '5514624', '0.8325104', '5142437', '0.8325153', '5801076', '0.83252025'
4689350,'5677339', '0.8308797', '5693338', '0.8324698', '4689350', '0.83245337', '5481021', '0.8324296', '5472954', '0.8324313'
5733336,'5220490', '0.8324689', '5733336', '0.8324764', '5675889', '0.83249855', '5336118', '0.8325004', '5028987', '0.8324997'
5876859,'4933193', '0.8325066', '5983973', '0.83250976', '5876859', '0.8325126', '5631036', '0.8325153', '4886690', '0.8325214'
5659659,'5065312', '0.832502', '5659659', '0.8325038', '5136580', '0.8325057', '5768569', '0.8325129', '5436636', '0.83250576'
5948899,'5770358', '0.83250356', '5948899', '0.83250576', '5082935', '0.8325068', '4463090', '0.8325178', '5134063', '0.8325106'
5142389,'5142389', '0.8323763', '4430666', '0.8325199', '5830527', '0.8324876', '4886934', '0.8325057', '5851734', '0.8325081'
5915616,'5915616', '0.8325287', '5531686', '0.8325297', '5542949', '0.8325314', '5562629', '0.8325322', '5591195', '0.83253604'
4862345,'4716404', '0.832479', '5706472', '0.8324794', '4862345', '0.8324812', '4827410', '0.8325009', '5006987', '0.83249813'
5822303,'5822303', '0.83249277', '5761518', '0.8324934', '5977945', '0.8324957', '5155835', '0.8325011', '5485623', '0.83250165'
5377685,'5377685', '0.8324931', '5943081', '0.832494', '5427107', '0.8324945', '5651364', '0.8325018', '5930371', '0.83250964'
5533181,'5822436', '0.8324951', '5689353', '0.8324951', '5533181', '0.83250827', '5838821', '0.8324954', '4901241', '0.83249724'
5864796,'5637856', '0.83247846', '5365605', '0.8324844', '5864796', '0.8325063', '5119363', '0.83248585', '5258773', '0.8324958'
5851648,'5851648', '0.83252203', '4307143', '0.83252263', '3953655', '0.83254135', '4326509', '0.8325338', '5756584', '0.83252496'
5368574,'5725503', '0.83251', '5368574', '0.8325252', '4505414', '0.83251387', '4994034', '0.8325153', '5871473', '0.8325141'
5231568,'5231568', '0.83251166', '5983248', '0.8325136', '5801703', '0.8325186', '5315657', '0.8325211', '5727249', '0.8325149'
4622031,'4675301', '0.8324319', '4622031', '0.83245385', '4702732', '0.8324808', '5118347', '0.8324948', '4771314', '0.83249325'
4806312,'4557921', '0.8324599', '4806312', '0.8324754', '4423279', '0.8324911', '5003054', '0.8325232', '5412087', '0.8325272'
5289371,'5289371', '0.83251846', '5790634', '0.83251965', '5835689', '0.8325195', '5790803', '0.83252525', '5313515', '0.83252597'
5257190,'5912653', '0.83250374', '5822436', '0.8325038', '5533181', '0.8325057', '5257190', '0.8325146', '4901241', '0.8325159'
5704109,'4555244', '0.83252996', '5853518', '0.8325305', '5704109', '0.8325312', '5236539', '0.8325366', '5197957', '0.83253515'
5603038,'5603038', '0.8325334', '5925129', '0.83253586', '4769636', '0.83253604', '5948065', '0.832534', '4897781', '0.8325356'
5433742,'4894062', '0.8325103', '5878798', '0.8325131', '5433742', '0.8325186', '5401272', '0.83251566', '5620451', '0.8325239'
4138344,'5045317', '0.8324967', '4138344', '0.83250046', '5739176', '0.8325137', '5914116', '0.8325228', '5897878', '0.8325248'
5643838,'5126518', '0.8324994', '5093311', '0.83249986', '5643838', '0.83250344', '4430666', '0.83250666', '5872401', '0.8325168'
5577944,'5577944', '0.8324963', '3665241', '0.83249664', '5234526', '0.8324983', '5243861', '0.8325093', '4780733', '0.83250874'
5872551,'5953441', '0.83249056', '3982147', '0.8324918', '5872551', '0.83249617', '4857799', '0.83251137', '5468972', '0.8325007'
5965409,'5521300', '0.8325295', '5965409', '0.83253', '5545527', '0.83253205', '5843660', '0.83253497', '5844108', '0.832537'
4423279,'5637512', '0.83251905', '4423279', '0.8325196', '5837619', '0.8325338', '5756191', '0.83253014', '4408065', '0.8325197'
5826073,'5826073', '0.832523', '5848256', '0.832523', '5835748', '0.83252656', '5301332', '0.8325272', '5442757', '0.8325253'
5636353,'5636353', '0.83251584', '5991545', '0.8325171', '5887160', '0.83252054', '5313644', '0.8325263', '5301285', '0.83252084'
5549651,'5419340', '0.8325065', '5549651', '0.8325068', '5921063', '0.83251697', '5282821', '0.8325085', '5992965', '0.8325081'
4745087,'4444605', '0.8324953', '5637512', '0.8324956', '5393676', '0.83250517', '4745087', '0.8325074', '5514624', '0.83249724'
5119363,'4935609', '0.8325117', '5365605', '0.8325124', '5119363', '0.83251727', '5258773', '0.8325199', '4930872', '0.83252865'
4444195,'4444195', '0.8324826', '5904680', '0.8324828', '5358472', '0.83248407', '5620451', '0.83250123', '5992965', '0.8324924'
5422022,'4994551', '0.8325298', '4806433', '0.8325309', '5422022', '0.8325338', '5059676', '0.83253515', '5275748', '0.8325309'
5203010,'5905950', '0.8324783', '5203010', '0.83248574', '5901145', '0.8324867', '5276906', '0.83248967', '4811380', '0.8324953'
5629860,'5629860', '0.83247745', '5003202', '0.83247757', '5781701', '0.83247966', '5768191', '0.8324993', '5339262', '0.83249694'
5252574,'5252574', '0.8325225', '4501739', '0.8325244', '4046889', '0.8325237', '5128479', '0.8325296', '4325945', '0.8325301'
4626471,'5543219', '0.8324865', '4626471', '0.832499', '5294667', '0.8325095', '3953655', '0.8325065', '5750605', '0.83250046'
5745525,'5745525', '0.8325219', '5367533', '0.83252424', '5602834', '0.83252716', '4998122', '0.83253604', '5608549', '0.8325232'
4920454,'5897340', '0.83247757', '5227661', '0.83249557', '5220490', '0.8324983', '4920454', '0.8325098', '5675889', '0.83249784'
4355073,'5286784', '0.8324886', '4355073', '0.8324942', '4966941', '0.8324901', '5004782', '0.83249456', '5180777', '0.83250105'
5458918,'5985146', '0.83251804', '5458918', '0.83251935', '5234526', '0.832522', '5000113', '0.8325291', '5667344', '0.8325201'
5112328,'5284148', '0.8324992', '5112328', '0.83250445', '5620480', '0.8325045', '5179262', '0.83250684', '5877786', '0.8325254'
5733299,'5368574', '0.83249396', '5733299', '0.8324947', '4994034', '0.83250326', '5415335', '0.8325031', '4557191', '0.83249503'
5481222,'5898671', '0.8324822', '4322073', '0.8324829', '5481222', '0.8324908', '5673200', '0.83248514', '4598378', '0.8324914'
5599299,'5401244', '0.83251625', '5599299', '0.83251673', '5795325', '0.8325174', '5618299', '0.83252466', '5397301', '0.8325247'
4894280,'5496603', '0.8325203', '4904520', '0.83252054', '4894280', '0.8325253', '5662978', '0.83252686', '5770531', '0.8325214'
4639428,'4994551', '0.8325209', '4211857', '0.832522', '4820800', '0.83252233', '4639428', '0.8325266', '5059676', '0.8325296'
5797242,'2883262', '0.8324864', '4710250', '0.83248675', '5797242', '0.83248705', '4351328', '0.83248824', '5509254', '0.83249575'
4177175,'4177175', '0.83250844', '4709084', '0.83251166', '5914177', '0.83252037', '4496677', '0.8325121', '5075383', '0.8325124'
5848256,'5848256', '0.8325137', '5625837', '0.8325141', '5170472', '0.8325158', '5835748', '0.83252', '5442757', '0.83252037'
5002078,'5411576', '0.8324942', '4177175', '0.8324958', '5002078', '0.83251107', '4709084', '0.8325011', '4077896', '0.8325006'
5584025,'5974441', '0.83249897', '5584025', '0.8325231', '5983248', '0.8325144', '5978848', '0.83252263', '5727249', '0.8325009'
5342293,'5949447', '0.83248264', '4709247', '0.83248794', '5342293', '0.83249176', '5455716', '0.83248955', '5245893', '0.83250344'
5475182,'4482530', '0.8325003', '4276151', '0.83250356', '5475182', '0.8325046', '4935577', '0.83250505', '4248847', '0.8325144'
5621582,'5949447', '0.8325238', '4709247', '0.8325253', '5621582', '0.8325256', '5455716', '0.8325263', '5398054', '0.8325331'
5922730,'5677339', '0.8324994', '5922730', '0.83250016', '5481021', '0.83251786', '5843974', '0.8325082', '5554748', '0.8325025'
4914603,'4472712', '0.83249897', '4322073', '0.8324994', '4914603', '0.8325024', '5117173', '0.8325098', '5359726', '0.83251053'
5089122,'5543224', '0.8324925', '5093311', '0.8324928', '5089122', '0.83250374', '5514624', '0.8324995', '4908246', '0.8324944'
4803117,'5626571', '0.8325316', '4803117', '0.83253205', '5506046', '0.83253986', '4391863', '0.83253294', '5482756', '0.83253866'
5721878,'5721878', '0.83252704', '5661455', '0.8325288', '5453796', '0.8325295', '5926206', '0.8325296', '5444499', '0.8325314'
4623886,'4905003', '0.8325142', '4623886', '0.8325218', '5401944', '0.8325222', '5444499', '0.8325146', '4677685', '0.8325167'
4876051,'4555244', '0.8325074', '5778889', '0.83250743', '4876051', '0.8325077', '5501060', '0.832509', '5197957', '0.8325176'
5607454,'5416850', '0.83244985', '5607454', '0.8324613', '5498261', '0.8324771', '5280179', '0.832511', '4816846', '0.8324993'
6009234,'5778315', '0.8325239', '6009234', '0.832526', '5973684', '0.8325317', '4866756', '0.8325323', '5826043', '0.8325282'
4736467,'4736467', '0.83248645', '5296289', '0.8324871', '5407439', '0.83248925', '4791965', '0.8325003', '4041951', '0.8324893'
5625837,'5848256', '0.8325193', '5625837', '0.8325198', '5170472', '0.8325264', '5835748', '0.83252174', '5442757', '0.83252025'
4257802,'5445809', '0.83252525', '4257802', '0.8325259', '5003054', '0.83252627', '5167857', '0.83253103', '4297292', '0.8325328'
5367533,'5586167', '0.8325245', '5367533', '0.83252627', '5602834', '0.83253497', '5513176', '0.8325284', '5604732', '0.8325283'
5683905,'5580755', '0.8325367', '6008046', '0.8325367', '5683905', '0.83253795', '5919656', '0.8325437', '5989873', '0.8325383'
5264839,'5745184', '0.83249605', '5329365', '0.8324982', '5264839', '0.8325038', '4569044', '0.8325043', '5172105', '0.832513'
5514624,'4444605', '0.83250165', '5089122', '0.8325051', '5514624', '0.8325079', '5772780', '0.83251166', '5872401', '0.832518'
5812277,'5812277', '0.8325041', '5453796', '0.83250725', '4866431', '0.83250856', '5819172', '0.832516', '5440631', '0.83251303'
5983248,'5231568', '0.83252853', '5983248', '0.83253366', '5315657', '0.8325329', '5796396', '0.83253044', '5727249', '0.83252937'
3971648,'4319912', '0.8324701', '3971648', '0.8324708', '5972891', '0.83247286', '4249935', '0.8324777', '5684192', '0.8324782'
4874819,'4874819', '0.8325041', '3886085', '0.83250505', '5539021', '0.8325088', '4201808', '0.8325092', '3645992', '0.8325169'
5120802,'5120802', '0.8309652', '5670614', '0.831411', '5549907', '0.83141464', '3797494', '0.83243024', '4608413', '0.8325301'
4912630,'4310879', '0.8325104', '5327361', '0.83251214', '5471592', '0.83252394', '4912630', '0.83251697', '4803618', '0.8325166'
5461109,'4543107', '0.8325164', '5461109', '0.8325203', '4416924', '0.832526', '4398605', '0.83251995', '5580920', '0.8325175'
4552889,'4360511', '0.832516', '4552889', '0.8325191', '5136060', '0.8325191', '4046889', '0.8325195', '5128479', '0.832526'
5973731,'5163091', '0.832515', '5973731', '0.83251673', '5835689', '0.8325191', '5247564', '0.832521', '5818021', '0.83252144'
5059676,'4994551', '0.83250034', '5422022', '0.83250105', '5059676', '0.8325059', '5158920', '0.8325141', '5270441', '0.8325063'
4868616,'3982147', '0.8323514', '5393676', '0.8324761', '4868616', '0.83249617', '5357460', '0.83249867', '5142437', '0.83251184'
5943081,'5377685', '0.8325127', '5943081', '0.8325144', '5427107', '0.8325202', '5595448', '0.8325239', '5420620', '0.8325265'
5695475,'4752290', '0.8324835', '5695475', '0.8324947', '5336222', '0.832495', '5509900', '0.832496', '5580344', '0.8325027'
5296289,'4370981', '0.8324882', '5296289', '0.8325111', '4830709', '0.8324955', '5407439', '0.83249456', '5611879', '0.83249575'
5903752,'5903752', '0.83251536', '5754655', '0.8325167', '5978848', '0.8325207', '5854833', '0.8325168', '5588150', '0.83252037'
4370733,'4370733', '0.8325282', '5162791', '0.83252865', '5436636', '0.8325366', '5491513', '0.83252907', '5635864', '0.8325337'
5773393,'4526938', '0.8325281', '5773393', '0.832534', '5188837', '0.8325285', '5032386', '0.8325348', '5264878', '0.8325282'
5754655,'5903752', '0.83252597', '5754655', '0.8325272', '5333186', '0.8325307', '5854833', '0.83252954', '5588150', '0.83253044'
4830709,'4370981', '0.8325112', '4830709', '0.83251196', '5728084', '0.83252287', '5611879', '0.83251274', '5996189', '0.8325168'
5319796,'5818820', '0.83248115', '5319796', '0.83248746', '5453796', '0.83249074', '5819172', '0.8324956', '5926206', '0.8324883'
5800587,'4933193', '0.83251363', '4963298', '0.8325139', '5800587', '0.83251554', '5631036', '0.83252245', '4886690', '0.83252513'
5679977,'5679977', '0.8325175', '4834757', '0.8325212', '5028987', '0.8325284', '5039999', '0.8325266', '5976150', '0.832536'
5163148,'5163148', '0.83251375', '4349695', '0.83252054', '5201010', '0.8325143', '5247564', '0.8325161', '5404440', '0.83252084'
4966941,'5286784', '0.8324955', '4355073', '0.83249706', '4966941', '0.832501', '5004782', '0.83250135', '5180777', '0.8325077'
5401272,'5601600', '0.832505', '4894062', '0.8325061', '5433742', '0.832507', '5401272', '0.8325186', '5930371', '0.8325115'
4958592,'5730935', '0.8324949', '4958592', '0.8324985', '4290668', '0.83250135', '5667344', '0.83250374', '4780733', '0.83251303'
5876452,'5120802', '0.8268198', '5876452', '0.82735', '5039520', '0.8324759', '5897878', '0.8324555', '5030448', '0.8301801'
5155642,'4716418', '0.8324796', '5155642', '0.8324915', '5625483', '0.8324838', '4857799', '0.8324815', '5420620', '0.83250195'
3665241,'5467209', '0.83249897', '5671030', '0.8324994', '5577944', '0.83250105', '3665241', '0.83251214', '4362766', '0.83251196'
5846837,'5543224', '0.83250445', '5126518', '0.83250874', '4985401', '0.8325283', '5643838', '0.83251125', '5846837', '0.8325221'
5003054,'5445809', '0.8325055', '5686243', '0.8325063', '5003054', '0.8325106', '5807675', '0.8325157', '5412087', '0.8325207'
4818914,'5016984', '0.8324988', '5369251', '0.83250266', '4818914', '0.83250624', '5571573', '0.8325071', '4699498', '0.8325161'
4153746,'5475182', '0.83248633', '4153746', '0.83248776', '5001274', '0.8325038', '4397785', '0.8324943', '4248847', '0.8324938'
4686169,'5164170', '0.8324897', '4686169', '0.8324903', '4287166', '0.8324944', '5102642', '0.83250993', '4961836', '0.8324998'
4349695,'4949388', '0.8325145', '5973731', '0.83251506', '5163148', '0.83251673', '4349695', '0.8325216', '5790803', '0.8325212'
5978848,'5903752', '0.8325169', '5978848', '0.8325186', '5854833', '0.83252263', '5796396', '0.832521', '5588150', '0.832523'
4569044,'5745184', '0.8325246', '5924043', '0.8325337', '5329365', '0.83252794', '4569044', '0.83252466', '5285472', '0.8325283'
4497721,'5137978', '0.8324667', '4406816', '0.8324702', '4866021', '0.83249944', '4497721', '0.8324785', '3886085', '0.8324789'
5326464,'4392989', '0.832516', '4276151', '0.8325162', '5326464', '0.8325168', '4287166', '0.83252585', '4961836', '0.8325263'
5901145,'5341397', '0.8325008', '4905003', '0.8325049', '5901145', '0.83250576', '4866431', '0.8325083', '5591953', '0.8325133'
3886085,'5137978', '0.83251274', '3886085', '0.83251476', '5219968', '0.83251894', '4602074', '0.83252025', '5674922', '0.8325198'
3914748,'5761110', '0.8324942', '4472712', '0.83249635', '3914748', '0.8325071', '4594684', '0.8325023', '4071891', '0.8325184'
5539021,'4874819', '0.8325032', '5539021', '0.83250666', '4201808', '0.8325103', '3645992', '0.83251905', '5980812', '0.83251065'
5542949,'5542949', '0.83252484', '5127909', '0.83252496', '5496275', '0.83253264', '5709658', '0.8325285', '5562629', '0.83252585'
5993048,'5231568', '0.8325072', '5983248', '0.8325089', '5993048', '0.8325174', '5230063', '0.8325088', '5727249', '0.83251655'
5841081,'5806539', '0.832522', '5841081', '0.83252305', '4493868', '0.83252424', '5745829', '0.83252877', '5846355', '0.8325312'
4653020,'4653020', '0.8324999', '5088031', '0.8325007', '4823257', '0.83251005', '5925129', '0.83250314', '4769636', '0.8325095'
5604791,'5422941', '0.83253', '5982870', '0.8325306', '5604791', '0.8325338', '4565903', '0.832534', '5978450', '0.8325341'
5670614,'5120802', '0.8324992', '5670614', '0.83250254', '5549907', '0.8325054', '4732808', '0.8325074', '4608413', '0.832516'
3961628,'4917688', '0.8325114', '5422098', '0.832512', '3961628', '0.8325162', '5665151', '0.8325211', '5897878', '0.8325223'
4491628,'5403697', '0.8324956', '4491628', '0.8325016', '4545922', '0.8325109', '4397785', '0.83249754', '4248847', '0.83250105'
4287166,'4276151', '0.83250666', '4331644', '0.8325095', '5326464', '0.83251', '4287166', '0.8325115', '4961836', '0.8325191'
5849545,'5856092', '0.83247626', '5633129', '0.83248', '5849545', '0.8324838', '5853990', '0.83249116', '5795976', '0.8325034'
4472781,'5396561', '0.8325005', '5134418', '0.8325012', '4472781', '0.8325177', '5396565', '0.8325048', '4817002', '0.83250886'
5455716,'5949447', '0.83250624', '4709248', '0.8325066', '4709247', '0.83251613', '5621582', '0.83251673', '5455716', '0.83250785'
5073457,'5496603', '0.8325074', '5286784', '0.83251065', '5073457', '0.8325092', '5662978', '0.83251405', '5004782', '0.83251446'
5122739,'5959357', '0.83249104', '5277191', '0.8324914', '5122739', '0.8325008', '4415839', '0.83249545', '3939654', '0.83251077'
5333186,'5754655', '0.832505', '5333186', '0.8325054', '4882675', '0.8325069', '5854833', '0.8325108', '5247564', '0.83251107'
5549557,'5549557', '0.8325156', '5658263', '0.83251816', '5397301', '0.8325208', '5738100', '0.8325276', '5403339', '0.83252203'
5739176,'4138344', '0.8325232', '5739176', '0.8325239', '5914116', '0.83252484', '4929704', '0.83253', '4608413', '0.83253187'
4665682,'4954139', '0.8325021', '5806539', '0.8325024', '5841081', '0.83251375', '4665682', '0.832504', '5745829', '0.8325132'
5761653,'5761653', '0.8325134', '5790634', '0.83252084', '5835689', '0.8325209', '5790803', '0.8325155', '5313515', '0.8325213'
4709084,'4177175', '0.8325111', '4709084', '0.8325135', '4455205', '0.83252245', '5914177', '0.83251625', '4602074', '0.83251405'
5363319,'5761110', '0.8325342', '5559450', '0.8325346', '5363319', '0.8325406', '5321845', '0.83253497', '4725975', '0.83253944'
5276906,'4905003', '0.8324612', '5203010', '0.8324688', '5901145', '0.83247286', '5276906', '0.8324698', '4811380', '0.83247864'
4702732,'5578415', '0.8267032', '4482530', '0.82670844', '5558854', '0.83244836', '4702732', '0.8324709', '4801655', '0.8280894'
5187750,'5973731', '0.8325162', '5163148', '0.8325169', '5187750', '0.8325191', '4882675', '0.8325248', '5818021', '0.8325252'
4656253,'5972625', '0.8324985', '5514558', '0.83250195', '4656253', '0.832512', '4689299', '0.8325026', '4885236', '0.8325059'
5224345,'5755736', '0.8324904', '5224345', '0.8324924', '5403352', '0.8324957', '5620469', '0.83250755', '5716383', '0.83249754'
5389443,'5342877', '0.8325282', '4286082', '0.8325288', '5389443', '0.83252937', '4784879', '0.8325349', '4420584', '0.832536'
5908610,'4853237', '0.83250326', '5908610', '0.83251524', '4344876', '0.832505', '5141738', '0.83250684', '5158920', '0.83251595'
4156908,'5870581', '0.83251965', '5826073', '0.8325199', '4156908', '0.8325253', '5630163', '0.8325213', '5546592', '0.8325249'
4801655,'4482530', '0.83246976', '4704376', '0.8324701', '5558854', '0.83248115', '4801655', '0.8324915', '4397785', '0.8324714'
4983962,'5864539', '0.8324943', '4663777', '0.83249503', '4983962', '0.83249736', '5826043', '0.8325031', '5862393', '0.8325037'
5807675,'5686243', '0.8325337', '5003054', '0.8325337', '5807675', '0.83254236', '5412087', '0.8325357', '4545922', '0.83253497'
5170472,'5870581', '0.8325316', '5848256', '0.83253384', '5625837', '0.83253294', '5170472', '0.83253354', '5442757', '0.832532'
5167857,'4257802', '0.8325228', '5807675', '0.83252436', '5167857', '0.83252585', '6004309', '0.8325305', '5266430', '0.8325333'
4797553,'4455633', '0.8324992', '5955720', '0.83250135', '4797553', '0.832503', '5066864', '0.83250844', '5987349', '0.8325114'
5328722,'4666668', '0.83250433', '4963298', '0.8325194', '5800587', '0.8325116', '5328722', '0.83250946', '5451435', '0.832507'
5172148,'5231427', '0.83251286', '5949447', '0.83251405', '5455716', '0.8325155', '5172148', '0.83251697', '5398054', '0.8325257'
4002171,'5286784', '0.8325102', '4355073', '0.8325111', '4966941', '0.83252054', '4002171', '0.8325124', '5294667', '0.8325203'
5838821,'5822436', '0.8325059', '5533181', '0.8325065', '5838821', '0.83250874', '5977945', '0.8325144', '4620229', '0.8325148'
5357460,'5017979', '0.8325002', '5393676', '0.8325086', '4868616', '0.8325086', '5357460', '0.83250093', '5106773', '0.8325175'
5661455,'5721878', '0.83251375', '4623886', '0.8325225', '5661455', '0.8325232', '5489158', '0.8325178', '5654686', '0.83251786'
5465403,'4984240', '0.83251214', '5465403', '0.83251476', '5513256', '0.8325201', '5226157', '0.8325196', '5276703', '0.83251274'
5321845,'5559450', '0.83252406', '5327361', '0.8325242', '5363319', '0.8325259', '5321845', '0.8325263', '4725975', '0.83253336'
3977959,'4594224', '0.83248115', '5215844', '0.83248353', '5856013', '0.8324894', '3977959', '0.8324993', '5108786', '0.83248997'
5761518,'5822303', '0.8325137', '5761518', '0.8325157', '5977945', '0.83251417', '5155835', '0.83252096', '5485623', '0.83252144'
5316023,'5224946', '0.8325267', '5316023', '0.8325285', '5971995', '0.83253187', '5510070', '0.83253014', '5871473', '0.8325351'
4401653,'4681877', '0.8324687', '5169627', '0.8324766', '4328173', '0.83248615', '4401653', '0.8324803', '5798276', '0.83247733'
